head_label,tail_label,score,kg_score,kg_score_norm,meta_score,rank
233130,39670,0.7193635769640045,-6.880894184112549,0.8563736581742283,0.30833333333333335,3
274270,250500,0.7193537331546234,-6.61689567565918,0.7758049775394978,0.5499999999999999,10
212780,244590,0.7193430729140232,-6.909329414367676,0.8777138408084412,0.24423076923076922,8
284950,361970,0.7193322614128203,-6.843581199645996,0.7966096818837604,0.48749999999999993,7
347610,347430,0.719324956470201,-6.64328670501709,0.8509802838406099,0.3243589743589744,3
201870,220240,0.7193069202247784,-6.567094326019287,0.7757425602997046,0.55,3
367670,269290,0.7192937278129735,-7.94774055480957,0.8257249704172981,0.4,2
289520,237430,0.7192764383837075,-6.712020397186279,0.8375074734004988,0.3645833333333333,3
241540,377160,0.7192571174022063,-6.713245868682861,0.8558348866950053,0.3095238095238095,5
266210,226620,0.7192447751143954,-6.672552585601807,0.862326366819194,0.29,5
343630,215080,0.7192135787248523,-6.558510780334473,0.8606181049664697,0.295,4
407120,356130,0.7192092880608684,-6.797389507293701,0.8589457174144912,0.3,2
251670,386360,0.7191844855690862,-7.3848443031311035,0.9255793140921149,0.09999999999999999,4
235600,339230,0.7191761676818199,-6.794493198394775,0.7820198364789857,0.5306451612903226,6
286690,227100,0.7191723032610358,-6.604072093963623,0.7779440233956668,0.5428571428571428,7
221830,219910,0.719107091049011,-6.403308391571045,0.7921427880653481,0.5,3
293760,230290,0.7190802567891386,-6.738501071929932,0.8568919552887438,0.3056451612903226,2
312540,351640,0.7190576353572891,-6.634209156036377,0.8599029340995737,0.2965217391304348,2
9900,212200,0.7190270174523918,-6.52606725692749,0.8587026899365225,0.3,3
305940,253250,0.7190139537696851,-6.561714172363281,0.7920186050262468,0.5,4
286160,293260,0.718990444791211,-6.673693656921387,0.8762166504026182,0.24731182795698925,2
283390,214870,0.718969636662348,-6.677250862121582,0.8078686064588884,0.45227272727272727,7
280220,248390,0.7189124641360635,-6.583693981170654,0.8275015650846438,0.3931451612903225,7
265750,335430,0.7188872088509106,-6.639979362487793,0.8412648164795767,0.35175438596491226,3
215080,39120,0.718847678494552,-6.335100173950195,0.8355469046594027,0.36875,2
108800,203750,0.7188384639423779,-6.4799370765686035,0.777498904304123,0.5428571428571428,2
204180,291170,0.7188153874513781,-6.58917760848999,0.8227062308875518,0.40714285714285714,2
245150,98100,0.7188060508281547,-6.679365634918213,0.7917414011042063,0.5,6
282440,214870,0.7187687150439599,-6.807018280029297,0.7981432329618391,0.48064516129032253,7
360940,41050,0.7187655463748742,-6.750741958618164,0.791687395166499,0.5,4
263860,235250,0.7187449868124282,-6.752175807952881,0.8487306894872779,0.32878787878787874,3
250110,219200,0.7187390172159847,-6.809360980987549,0.8012674075700308,0.47115384615384615,4
244810,285900,0.7187288087405288,-6.7116851806640625,0.8371939672095939,0.3633333333333333,5
45300,222750,0.7187002866358143,-6.278465270996094,0.8758297728620894,0.24731182795698925,2
305260,241410,0.7186937952358008,-6.582699298858643,0.8849250603144011,0.21999999999999997,2
238240,241600,0.7186647368090903,-6.761244773864746,0.7980045953153462,0.48064516129032253,10
266510,238280,0.718614106320989,-6.39962911605835,0.7979370879978779,0.48064516129032253,2
65930,307690,0.7185875570981191,-6.480280876159668,0.8692278539086031,0.26666666666666666,3
268050,226720,0.718575355166928,-6.517767906188965,0.7747671402225708,0.5499999999999999,7
314660,102840,0.7185494691149449,-6.592820644378662,0.7913992921532599,0.5,5
208600,97000,0.7185488302429552,-6.710330486297607,0.8825522864777865,0.22653846153846152,4
209830,327410,0.7185460697258986,-6.829108238220215,0.8380614263011983,0.36,5
63660,221260,0.7185406434565624,-6.6762590408325195,0.8402764134976388,0.3533333333333333,3
293180,231330,0.7184375591674275,-6.577184200286865,0.8201389677787922,0.41333333333333333,5
98300,236390,0.7184085837445361,-6.481686115264893,0.8901430689243386,0.2032051282051282,6
215470,210770,0.718287250335104,-6.838326454162598,0.8156528417166466,0.4261904761904761,4
341720,230290,0.7182417187330445,-6.7261738777160645,0.8501556249773926,0.3225,3
253920,227060,0.7182413931673032,-7.716222286224365,0.8993218575564043,0.175,2
266390,1511000,0.7182396109143856,-6.849132537841797,0.8292437236434232,0.3852272727272727,7
400170,276890,0.7182303102510611,-6.818231105804443,0.8224131409408088,0.40568181818181814,3
42960,211120,0.7182003110092681,-6.580077171325684,0.7909337480123574,0.5,2
315070,258890,0.7181640012522283,-6.733317852020264,0.877790096907733,0.23928571428571427,3
71000,230290,0.7181340720361234,-6.849928379058838,0.8664009849370534,0.2733333333333333,5
218040,242920,0.7180963613144542,-6.639278411865234,0.8212299310279679,0.408695652173913,3
248350,252490,0.7180059754600341,-6.7980570793151855,0.8845876774249729,0.2182608695652174,4
220660,214150,0.7179751962805516,-6.512498378753662,0.8093835950407354,0.44375,4
370360,375950,0.7179720076428134,-6.701908111572266,0.8816549845493923,0.22692307692307692,4
1501750,72850,0.7179040078258564,-6.782477378845215,0.8460942326566974,0.3333333333333333,6
218680,204120,0.71789916161991,-6.5592732429504395,0.8480718980328957,0.3273809523809524,2
91200,209670,0.7178575476182163,-6.8460259437561035,0.7984767301576217,0.476,4
362620,383120,0.7178507955209418,-6.458003997802734,0.8606638057926282,0.28941176470588237,2
241930,48190,0.7178504711304492,-6.573589324951172,0.8928482472215514,0.19285714285714284,2
363440,252350,0.7178030628822307,-6.631873607635498,0.8470132792452731,0.33017241379310347,2
108600,253250,0.7177606669965928,-6.498915672302246,0.8460618417097429,0.33285714285714285,3
249630,323220,0.7177398180092154,-6.6316728591918945,0.7903197573456204,0.5,4
333930,221100,0.7177303694980254,-6.6197333335876465,0.8778071593307005,0.2375,6
375510,340810,0.7176314930435695,-6.893271446228027,0.8699372288199976,0.2607142857142857,3
2600,268050,0.7176169512148565,-6.563793659210205,0.7966075478563678,0.48064516129032253,5
348200,332360,0.7176104600722132,-7.358786582946777,0.8556234705724748,0.30357142857142855,2
313590,242550,0.7175974859529655,-6.87332010269165,0.8381097792504186,0.356060606060606,6
215080,212160,0.7175931821875363,-6.33723258972168,0.8338742429167151,0.36875,3
287070,73170,0.7175378941463189,-6.799427509307861,0.7926821044757936,0.4921052631578947,7
384360,377900,0.7173923683617711,-6.704089164733887,0.852537650569318,0.31195652173913047,6
252350,295690,0.7173733445686976,-6.66098165512085,0.8400103375611307,0.3494623655913978,5
209830,241540,0.7173454524138183,-6.83955717086792,0.8221748889327101,0.4028571428571428,6
257350,39500,0.7173314953618938,-6.642525672912598,0.8800531049269695,0.22916666666666666,6
321150,319320,0.7172952400049637,-6.6442108154296875,0.8202825422288406,0.4083333333333333,9
236850,261470,0.7172798021966283,-6.787896156311035,0.7861349743574092,0.5107142857142857,6
371310,39120,0.7172156681199233,-6.385717391967773,0.8412875574932311,0.345,4
239030,203830,0.7171801951207424,-6.534902095794678,0.7818812858020154,0.5230769230769231,2
287980,319270,0.7171444842539707,-6.576257705688477,0.8248434393227546,0.39404761904761904,5
213610,203650,0.7171052271698634,-6.5438008308410645,0.8412593505121988,0.34464285714285714,2
391070,261180,0.7170797009856,-6.705410957336426,0.8782077172561624,0.23369565217391303,4
250380,284710,0.71707424884195,-6.779634952545166,0.7980530214444391,0.47413793103448276,5
326480,259720,0.7170635241343806,-6.415120601654053,0.8477513655125074,0.32499999999999996,3
265690,272060,0.7170179570083648,-6.621497631072998,0.789357276011153,0.5,4
218040,212680,0.717017835577278,-6.640352725982666,0.8197918967117331,0.408695652173913,4
257990,399430,0.717010492467181,-6.784970283508301,0.7893473232895747,0.5,3
246090,280220,0.717004968865758,-6.701638698577881,0.7911256727733917,0.49464285714285716,4
320840,311080,0.7169965711431037,-6.4806084632873535,0.7893287615241382,0.5,2
200170,201790,0.7169910623868849,-6.775512218475342,0.9008365680309981,0.16545454545454547,6
296470,300380,0.7169622818146841,-6.58796501159668,0.8735124331005826,0.24731182795698925,3
295690,312990,0.71694876340118,-6.651522159576416,0.8184316845349066,0.4125,8
562040,267980,0.7169026440458133,-6.778380393981934,0.9169813031721955,0.11666666666666665,3
200080,215160,0.7169015938960768,-6.447218418121338,0.7815098175024613,0.5230769230769231,5
290300,377160,0.7168853203097342,-6.635607719421387,0.8682280461272646,0.26285714285714284,3
301640,13520,0.7168250235489138,-6.6870527267456055,0.7822034796744137,0.5206896551724138,4
285310,239820,0.7167585282651816,-6.485439777374268,0.8537963172568013,0.3056451612903226,2
286360,96000,0.7167391630174121,-6.8080220222473145,0.8322222656657283,0.37028985507246376,7
391070,251470,0.7167315013056317,-6.721017837524414,0.8582990065717602,0.2920289855072464,5
289760,331670,0.7167307504623752,-6.76963472366333,0.8279486929241927,0.3830769230769231,4
278930,223220,0.7167242319213925,-6.645628452301025,0.7889656425618565,0.5,5
244430,207690,0.7167039003777004,-6.516560077667236,0.8278274227258227,0.3833333333333333,6
224260,312210,0.716700953791948,-6.572681903839111,0.8367123828337085,0.35666666666666663,2
1989070,340150,0.7166993563366026,-6.748527526855469,0.8245507546853627,0.3931451612903225,4
48240,233450,0.7166981474347554,-6.760235786437988,0.8667086410241183,0.26666666666666666,5
231160,290770,0.7166716853599286,-6.7282609939575195,0.7819990287557668,0.5206896551724138,8
250700,201570,0.7166328803712421,-6.875298500061035,0.7999549516061004,0.4666666666666667,9
261570,249590,0.7165605644675289,-6.710854530334473,0.8654140859567052,0.27,5
342260,296070,0.7165404140288747,-6.628396511077881,0.8204665837845314,0.40476190476190477,10
226860,236850,0.7164954272968562,-6.987161636352539,0.8705233148271808,0.25441176470588234,5
371040,232790,0.7164727870173329,-6.844188213348389,0.7888829079423024,0.49924242424242427,4
72850,253980,0.7164726825817403,-6.33576774597168,0.8247413545534316,0.3916666666666666,4
300300,214790,0.7164616907056242,-6.614224433898926,0.8369489209408323,0.355,4
207040,295690,0.7164514397280737,-6.678309440612793,0.8274908085263205,0.3833333333333333,5
268050,55100,0.7164401406936765,-6.503514289855957,0.7885868542582353,0.5,8
41070,362890,0.716431723598898,-6.605728626251221,0.8205679686299482,0.40402298850574714,3
305260,302590,0.7164094843903261,-6.5820159912109375,0.8857383328310681,0.20842293906810033,3
349440,288880,0.7163887178965876,-6.557461261749268,0.844073846084339,0.3333333333333333,3
46370,258760,0.716313312286061,-6.4740424156188965,0.8300844163814147,0.375,3
300,299360,0.7162561466686669,-6.374783515930176,0.8758415288915559,0.2375,4
238750,39150,0.7162093598204031,-6.718359470367432,0.8007791464272042,0.46249999999999997,5
201070,305510,0.7161749427822683,-6.526191234588623,0.8465665903763578,0.32499999999999996,3
20700,204530,0.7161737903711262,-6.588497638702393,0.7846602919234064,0.5107142857142857,3
242530,342240,0.7161675838444939,-6.59175443649292,0.8545567784593251,0.30100000000000005,4
244890,219150,0.7161423147187426,-6.89249849319458,0.8069397529583233,0.44375,6
249130,242550,0.7161104082487172,-6.693602085113525,0.7881472109982895,0.5,5
241260,282140,0.7161073956800479,-6.523745536804199,0.8659209720178417,0.26666666666666666,6
322900,283000,0.7160857370055261,-6.680580139160156,0.7972052250982773,0.4727272727272727,3
46540,359320,0.7159976792649426,-6.659913539886475,0.8896877269426289,0.19492753623188405,2
232790,255320,0.7159880961656037,-6.4906463623046875,0.8108730171096937,0.43133333333333335,6
272010,375460,0.7159788234455075,-6.597125053405762,0.8268606534828988,0.3833333333333333,6
265770,375600,0.7159608031321175,-6.7682719230651855,0.8427096422713948,0.33571428571428574,8
339610,212160,0.7159494614676697,-6.708252906799316,0.8781286937215987,0.22941176470588237,3
313080,335830,0.7158900350998961,-6.81952428817749,0.794996237276052,0.47857142857142854,5
115110,205910,0.7158433438860485,-6.784959316253662,0.8246958870861599,0.38928571428571423,5
297110,227580,0.7158292469228269,-6.73414945602417,0.8824692989274056,0.21590909090909088,5
220900,63500,0.7157672506081535,-6.447903633117676,0.8001896674775381,0.46249999999999997,2
46260,397350,0.715703001226335,-6.932614803314209,0.8103312743623861,0.43181818181818177,4
323320,204060,0.7156530527617332,-6.533326625823975,0.8389262925711999,0.3458333333333333,2
207350,329050,0.7156020959403021,-6.737846851348877,0.8517857005699755,0.307051282051282,3
363440,273570,0.7155702690657757,-6.704738616943359,0.7805304736968963,0.5206896551724138,3
268650,386070,0.7155532187296247,-6.641726493835449,0.8522527764879844,0.3054545454545454,3
282590,265120,0.715551048701982,-6.709252834320068,0.754068064935976,0.6,3
334690,214770,0.7155166922889915,-6.580491065979004,0.7938072026218812,0.48064516129032253,3
343630,317470,0.7155147526865974,-6.561631679534912,0.8574679461108654,0.2896551724137931,5
293680,347620,0.7155031361318811,-6.484116554260254,0.8495170020219953,0.31346153846153846,3
228300,234080,0.7154361695624223,-6.2700676918029785,0.7936998389864556,0.48064516129032253,3
262770,205730,0.7154317863340773,-6.747317790985107,0.7872423817787697,0.5,4
402180,321840,0.7154167121480486,-6.435263633728027,0.8495299751717571,0.3130769230769231,3
214950,236850,0.7153481284009466,-6.553135871887207,0.8579641712012621,0.2875,2
252030,332200,0.71530669613692,-6.539583206176758,0.8311232138968457,0.3678571428571428,2
262690,4000,0.7152924719916416,-6.744680404663086,0.8787232959888555,0.22499999999999998,4
73190,42960,0.7152858615035402,-6.407337665557861,0.8562507138887784,0.29239130434782606,2
220200,227160,0.7152716463812961,-6.766293525695801,0.8077359325487988,0.43787878787878787,5
395520,259550,0.715270521713832,-6.690611839294434,0.8315201159082978,0.3665217391304348,5
312610,310790,0.7152531118784022,-6.752320766448975,0.7652650187364205,0.5652173913043478,5
319850,370510,0.7152400614387632,-6.676846504211426,0.8417847283829973,0.3356060606060606,3
310370,224480,0.7151946378076494,-6.869075775146484,0.8744261837435325,0.2375,7
300550,237930,0.7151642846256335,-6.36572790145874,0.8346634906119559,0.35666666666666663,3
257990,230700,0.7151394862782023,-6.7140278816223145,0.8743526483709365,0.2375,4
333330,219990,0.7151194490948221,-6.706030368804932,0.815992598793096,0.4125,5
95300,201570,0.7150377739990917,-6.731932163238525,0.7845431189553107,0.5065217391304347,7
235600,222880,0.7150241262791766,-6.733178615570068,0.8599131207531877,0.28035714285714286,7
216130,70900,0.7150018879021441,-6.6971306800842285,0.791017009956482,0.4869565217391304,4
239430,338050,0.7149854503979373,-6.733770370483398,0.7916472671972498,0.485,5
304050,240320,0.7149584103398028,-6.374935150146484,0.8255001026752926,0.3833333333333333,5
247910,65740,0.7148981619643435,-7.053887844085693,0.9143086603969025,0.11666666666666665,2
38740,286100,0.7148944520015023,-6.778115272521973,0.799025936002003,0.46249999999999997,6
211970,339790,0.7148889049332301,-7.193334579467773,0.8809629843554179,0.21666666666666665,5
212700,42140,0.7148753574650546,-6.903448581695557,0.8519766670962633,0.30357142857142855,5
207080,402180,0.7148751451951051,-6.655935764312744,0.8689714579612895,0.2525862068965517,2
299260,252170,0.7148644131196353,-6.622726917266846,0.7753747730484026,0.5333333333333333,4
45400,300300,0.7148641534511265,-6.485901355743408,0.8324451338944313,0.3621212121212121,2
217690,257510,0.714824640643325,-6.572918891906738,0.8231478300365106,0.3898550724637681,5
275670,227860,0.7147824376830085,-6.84929895401001,0.8452654724662336,0.3233333333333333,4
296590,1511000,0.7147630461223359,-6.917867183685303,0.8419062837186699,0.3333333333333333,8
42700,350080,0.7147522352122152,-6.729149341583252,0.7720505993305727,0.5428571428571428,5
287980,285330,0.7147147366770256,-6.569210529327393,0.8316268173614821,0.3639784946236559,6
274170,207140,0.7146649975501623,-6.8861565589904785,0.874401814915368,0.23545454545454544,2
305980,300,0.714629981592717,-6.741116046905518,0.7952642178811984,0.4727272727272727,5
248860,314830,0.7144756277927338,-6.753396034240723,0.8276341703903116,0.37499999999999994,4
215930,244450,0.7144525097744926,-6.631706714630127,0.8945905258531697,0.17403846153846153,4
242720,265630,0.7144054686460739,-6.504857540130615,0.7858739581947651,0.5,3
312780,39500,0.7144008425375248,-6.830139636993408,0.8761455678278108,0.22916666666666666,5
230700,262960,0.7143951609636845,-6.443699359893799,0.7750268812849126,0.5325,4
375510,282140,0.7143831394202009,-6.894334316253662,0.8683441858936013,0.2525,4
262770,102840,0.7143738014615816,-6.748469352722168,0.7858317352821088,0.5,5
390940,248290,0.7143703563156154,-6.665950298309326,0.7841604750874873,0.505,5
341000,285310,0.7143433889716775,-6.618594646453857,0.8505761315321292,0.3056451612903226,2
60350,211180,0.7143321693849674,-6.53917121887207,0.7795262258466231,0.51875,4
215630,215530,0.7143057232990098,-6.443169593811035,0.8211576310653463,0.39374999999999993,3
249190,324260,0.7142902120905665,-6.617807388305664,0.8876743057759278,0.19413793103448274,2
335460,208400,0.7142790603656646,-7.038000583648682,0.873584201699674,0.23636363636363636,8
203750,238090,0.7141925741349053,-6.6808247566223145,0.8503750450830996,0.3056451612903226,3
260430,250420,0.714177140610158,-6.686614036560059,0.8965989325782499,0.16691176470588237,5
372800,223410,0.7141583067964306,-6.846251010894775,0.8458777423952407,0.319,6
208620,284750,0.7140670778832694,-6.481381416320801,0.8020894371776927,0.44999999999999996,9
335830,253750,0.7140589281128408,-6.788054466247559,0.8424826112211614,0.32878787878787874,3
252250,204880,0.7140492510631843,-6.5804362297058105,0.8145656680842457,0.4125,7
300300,209950,0.7140251110813061,-6.667535781860352,0.7728668147750747,0.5375,5
266210,239070,0.7139813013516507,-6.688602447509766,0.8436417351355342,0.32499999999999996,6
296590,415270,0.7139309641939081,-6.87859582901001,0.9035746189252107,0.145,9
237850,240760,0.7139181950298418,-6.7755889892578125,0.8617394115549405,0.27045454545454545,5
333760,219150,0.7138986130429668,-6.674866676330566,0.8011072416330466,0.45227272727272727,4
362870,107310,0.71389446324633,-6.881366729736328,0.8990815065506623,0.15833333333333333,5
39650,262280,0.7138715929692236,-6.844250202178955,0.8278971666940076,0.3717948717948718,5
215630,335300,0.713814825527676,-6.451581954956055,0.8126116865621538,0.4174242424242424,4
38740,221640,0.7137766192781929,-6.784090995788574,0.7905910479264794,0.4833333333333333,7
319560,208400,0.7137765873330829,-6.893203258514404,0.842106156848151,0.32878787878787874,5
204120,224480,0.7137312607455732,-6.731975555419922,0.8516416809940978,0.3,2
312530,41060,0.7136913016836832,-6.947082996368408,0.7913733484814701,0.48064516129032253,7
284050,46460,0.7136829652478411,-6.66500997543335,0.7786606203304549,0.51875,8
2410110,227200,0.7136655292830998,-6.631298542022705,0.7928873723774664,0.476,5
310510,314560,0.7136637005996994,-6.842961311340332,0.8146698803694917,0.4106451612903226,4
238910,236130,0.7136533329261533,-6.607641696929932,0.8626488883459822,0.26666666666666666,4
311190,305070,0.7136156806121037,-6.734875202178955,0.7655901382520357,0.5576923076923077,6
230050,286100,0.7136104706385438,-6.76747465133667,0.8362507424605871,0.3456896551724138,3
206370,237740,0.7136039094037628,-6.663848876953125,0.8236941014272394,0.3833333333333333,3
276750,58520,0.7135620174784447,-6.453232765197754,0.8794463263348961,0.21590909090909088,3
357650,242760,0.7135264342154068,-6.8189239501953125,0.8080352456205426,0.42999999999999994,6
264690,311480,0.7134372130815683,-6.560794830322266,0.8773607285532021,0.22166666666666668,3
47540,313340,0.7134104404179631,-6.8183770179748535,0.8616305872239509,0.26875,2
302650,211180,0.7133863677474653,-6.629881381988525,0.8091183315997951,0.4261904761904761,3
283180,233290,0.7133706097434254,-6.609194755554199,0.8719941463245673,0.2375,3
299360,222880,0.7133406116056319,-6.665679931640625,0.8669541488075092,0.2525,3
1067900,226740,0.7133311621795015,-6.633577346801758,0.8405179384615576,0.3317708333333333,4
201210,385890,0.7133310027747561,-6.682328701019287,0.8365246703663416,0.34375,4
375950,97000,0.7133014631918566,-6.773621559143066,0.8577352842558089,0.28,3
273760,46370,0.7132484497911901,-6.686558723449707,0.7143312663882534,0.71,3
274620,252490,0.7132430334071037,-6.619319915771484,0.8721445573633178,0.23653846153846153,3
225160,273570,0.7131802731483619,-6.888411521911621,0.7773438124736778,0.5206896551724138,5
312150,206500,0.7131269523858305,-6.448404788970947,0.835183762601397,0.34695652173913044,5
277430,301910,0.7131190390801675,-6.489636421203613,0.7966587187735568,0.46249999999999997,3
307930,344850,0.713007281692641,-6.7710957527160645,0.8131763755901881,0.4125,2
357200,306550,0.7129795539731835,-6.8574323654174805,0.8395282941864668,0.3333333333333333,6
335430,215470,0.7129483552458848,-6.660042762756348,0.8308200292167354,0.35933333333333334,5
207140,234490,0.7129193199253278,-6.396182537078857,0.8218634410598573,0.38608695652173913,3
217920,41060,0.7128766675948144,-6.423976898193359,0.8399949770829409,0.3315217391304348,4
395520,348620,0.7128449739295153,-6.718783378601074,0.7934086831880717,0.47115384615384615,6
207750,105800,0.712844539848764,-6.8946123123168945,0.7980784340840662,0.45714285714285713,5
250560,310510,0.7127981854121107,-6.706650733947754,0.8501594853113857,0.3007142857142857,3
239430,108500,0.7127980102471193,-6.708481788635254,0.8238821954810076,0.3795454545454545,6
233450,403190,0.7127774933750106,-6.265279769897461,0.7768067727758763,0.5206896551724138,3
207690,204240,0.7127492573835162,-6.706836700439453,0.8192839560812475,0.3931451612903225,8
230410,237310,0.7126973602611958,-6.684559345245361,0.8601116318634126,0.27045454545454545,7
204030,40390,0.71265150205684,-6.185910224914551,0.8333131138535644,0.3506666666666667,4
48950,226840,0.7126295544865877,-6.466378211975098,0.8527089711995083,0.29239130434782606,4
205100,233270,0.7125992460500897,-6.586048126220703,0.7899172743033455,0.48064516129032253,3
368730,312530,0.7125821747503357,-6.773246765136719,0.825109566333781,0.375,4
205910,211400,0.7125519645770771,-6.613171100616455,0.8611803972138806,0.26666666666666666,3
98600,284950,0.7125313720994609,-6.586496353149414,0.8050418294659479,0.435,5
381120,351290,0.7124969905796279,-6.602103233337402,0.8529529766868158,0.2911290322580645,4
247350,253650,0.7124892347301233,-7.603350639343262,0.8999856463068311,0.15,2
238460,231040,0.7124876487846321,-6.827761650085449,0.78716301889233,0.48846153846153845,5
289400,242760,0.7124780534929653,-6.6790571212768555,0.8374707379906204,0.33749999999999997,2
357650,354860,0.7124621076918412,-6.767395496368408,0.8710605880335659,0.23666666666666664,7
19680,268050,0.7124322128656658,-6.699293613433838,0.859758102002706,0.27045454545454545,4
390940,246620,0.7124028559149875,-6.6228203773498535,0.8304501846982443,0.35826086956521735,6
404410,332500,0.712389596019361,-6.611758708953857,0.8396377409290405,0.33064516129032256,3
258220,418340,0.7123141123656286,-6.6078619956970215,0.8768354831541715,0.21875,4
285310,253900,0.7122703019546445,-6.563850402832031,0.7830270692728593,0.5,3
307290,215080,0.7122670341625927,-6.679326057434082,0.8392727122167905,0.33125,3
227100,220240,0.7122319605724688,-6.55290412902832,0.8344127290391539,0.3456896551724138,4
261030,268050,0.7122232648387302,-6.63898229598999,0.8996310197849736,0.15,2
244690,251430,0.7121916420776544,-6.612793445587158,0.8079221894368726,0.425,4
245050,397350,0.7121855230687426,-6.501091003417969,0.7766640307583236,0.51875,4
319560,403190,0.7121804565352581,-6.894637584686279,0.8399779824510513,0.32878787878787874,6
283000,322900,0.7121496813613901,-6.670064926147461,0.7919571509060959,0.4727272727272727,3
223830,238910,0.712138231270016,-6.729344844818115,0.8411843083600212,0.32499999999999996,5
319910,289690,0.7121109328985127,-6.653752326965332,0.8148069143627679,0.40402298850574714,5
49330,290790,0.7120833006767745,-6.613412380218506,0.8027777342356993,0.44,2
250110,289690,0.7120681607360774,-6.7617316246032715,0.860535325425881,0.26666666666666666,5
250560,359900,0.7120363409484944,-6.726400375366211,0.8299373434868815,0.3583333333333333,4
264200,49600,0.711953936749332,-6.568357467651367,0.8007870671809276,0.44545454545454544,3
270550,274190,0.7119323023879915,-6.5858893394470215,0.8356946827538811,0.3406451612903226,3
275200,274270,0.7119199164378492,-6.827427864074707,0.7808357506527646,0.5051724137931034,2
58610,313480,0.7118382107859476,-6.667201995849609,0.8491176143812634,0.3,3
224500,230190,0.7118368198447962,-6.787254333496094,0.7755525414022568,0.5206896551724138,9
269110,229480,0.7117963615844036,-6.8033928871154785,0.8523951487792049,0.29,3
270110,333330,0.7117785984463787,-6.736430644989014,0.7948714645951717,0.4624999999999999,2
403190,282070,0.7117702569870898,-6.626950740814209,0.8406936759827864,0.32499999999999996,5
296590,312280,0.7116458464214499,-6.8996405601501465,0.8705277952285999,0.235,10
243930,215630,0.7116130858714917,-6.271510124206543,0.7996110986223064,0.4476190476190476,3
250030,292910,0.7115858269551709,-6.799631118774414,0.8382738562300831,0.3315217391304348,6
356130,91600,0.7115841719518722,-6.655757427215576,0.8710011181580518,0.23333333333333334,3
203290,202970,0.7115150474553892,-6.622693061828613,0.8181311743849634,0.3916666666666666,4
282760,227580,0.7115071059645613,-6.458127498626709,0.8577341123005746,0.2728260869565217,2
335460,354860,0.7115045506793043,-7.095935821533203,0.7820060675724058,0.5,9
214870,254460,0.7114913816525004,-6.502038955688477,0.8313932707747624,0.35178571428571426,3
262770,255390,0.7114496717620233,-6.713277339935303,0.8289414426912448,0.358974358974359,6
285920,242760,0.7113728360321496,-6.528744220733643,0.8258780670904852,0.3678571428571428,2
287450,313500,0.711362356194797,-6.517414569854736,0.8365783796883007,0.33571428571428574,2
316080,239030,0.7113273708260892,-6.653250694274902,0.8373253833236745,0.3333333333333333,2
274900,250420,0.71130203270971,-6.886159896850586,0.8775693769462801,0.2125,6
335300,215630,0.7112415587846485,-6.698012351989746,0.8091806642381171,0.4174242424242424,5
293540,335330,0.7111265623570042,-6.617130279541016,0.8015020831426724,0.43999999999999995,4
252450,261470,0.7111236329913071,-6.500188827514648,0.8540127972047837,0.2824561403508772,6
252630,296930,0.7110910383574947,-6.922261714935303,0.7853008716561467,0.48846153846153845,5
251170,230840,0.7110797085749243,-6.681900501251221,0.8689396114332324,0.2375,2
371040,265330,0.7110676524754287,-6.895626544952393,0.7397568699672383,0.625,5
357200,375510,0.7110325779601133,-6.87214469909668,0.8155434372801511,0.39749999999999996,7
51060,284710,0.711021342470539,-6.40790319442749,0.7872441429018951,0.48235294117647054,7
64000,316430,0.7110028942916714,-6.8854146003723145,0.82620898726069,0.36538461538461536,7
315460,250420,0.7109976965638604,-6.712023735046387,0.8337112144660995,0.34285714285714286,5
287920,99900,0.7109825311310474,-6.5462775230407715,0.8146433748413965,0.4,4
302270,293540,0.7109784179659799,-6.58598518371582,0.834082335065751,0.3416666666666667,5
312370,276810,0.7109724980556847,-6.681614875793457,0.8467728545504368,0.30357142857142855,4
244450,248610,0.7109257707367692,-6.409942150115967,0.8104010276490256,0.4125,3
360740,318230,0.7109198063343245,-6.664009094238281,0.8209965233882947,0.3806896551724138,10
308040,319910,0.7109123695952287,-6.856905937194824,0.8504193913443631,0.29239130434782606,7
209330,113200,0.7109065560719016,-6.824154376983643,0.8228754080958688,0.37499999999999994,5
404410,344760,0.7109058413017105,-6.629738807678223,0.8188340510285432,0.38712121212121214,4
275670,268870,0.7108979353054958,-6.857572555541992,0.8325861359628834,0.3458333333333333,5
355150,347560,0.710891485514635,-7.297981262207031,0.9011886473528465,0.13999999999999999,2
292630,304930,0.7107525642559686,-6.736791133880615,0.8476700856746248,0.3,6
265690,278360,0.7107226069711309,-6.5884013175964355,0.8263039777536226,0.3639784946236559,5
209830,211400,0.7106781525959338,-6.845404148101807,0.8132851558421974,0.4028571428571428,7
9900,293540,0.7106501032705689,-6.559420585632324,0.8275334710274251,0.36,4
272470,247950,0.7106390546601679,-6.644789695739746,0.8322888544894191,0.3456896551724138,4
249050,270050,0.7106303868977782,-6.516288757324219,0.810007182530371,0.4125,3
323380,290300,0.7106170676001069,-6.52625036239624,0.8308227568001425,0.35,2
237970,221830,0.7105157437993336,-6.6676435470581055,0.7640209917324449,0.5499999999999999,3
346120,340810,0.7105143878126763,-6.599527835845947,0.851519183750235,0.2875,5
365450,231160,0.710498328672929,-6.739307403564453,0.8746160511337977,0.21814516129032258,2
324080,251570,0.7104694485824522,-6.762063026428223,0.8370775443464954,0.33064516129032256,5
